Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Percent Housing Units with 0 Vehicles Available,Data Time Period,Geographic Vintage,Data Source
Zip Code Tabulation Area,75441,TX,75441,75441,0,2018-2022,2020,Census
Zip Code Tabulation Area,75448,TX,75448,75448,0,2018-2022,2020,Census
Zip Code Tabulation Area,75450,TX,75450,75450,0,2018-2022,2020,Census
Zip Code Tabulation Area,75475,TX,75475,75475,0,2018-2022,2020,Census
Zip Code Tabulation Area,75493,TX,75493,75493,0,2018-2022,2020,Census
Zip Code Tabulation Area,75562,TX,75562,75562,0,2018-2022,2020,Census
Zip Code Tabulation Area,75564,TX,75564,75564,0,2018-2022,2020,Census
Zip Code Tabulation Area,75565,TX,75565,75565,0,2018-2022,2020,Census
Zip Code Tabulation Area,75566,TX,75566,75566,0,2018-2022,2020,Census
Zip Code Tabulation Area,75573,TX,75573,75573,0,2018-2022,2020,Census
Zip Code Tabulation Area,75574,TX,75574,75574,0,2018-2022,2020,Census
Zip Code Tabulation Area,75642,TX,75642,75642,0,2018-2022,2020,Census
Zip Code Tabulation Area,75689,TX,75689,75689,0,2018-2022,2020,Census
Zip Code Tabulation Area,75754,TX,75754,75754,0,2018-2022,2020,Census
Zip Code Tabulation Area,75779,TX,75779,75779,0,2018-2022,2020,Census
Zip Code Tabulation Area,75780,TX,75780,75780,0,2018-2022,2020,Census
Zip Code Tabulation Area,75782,TX,75782,75782,0,2018-2022,2020,Census
Zip Code Tabulation Area,75788,TX,75788,75788,0,2018-2022,2020,Census
Zip Code Tabulation Area,75838,TX,75838,75838,0,2018-2022,2020,Census
Zip Code Tabulation Area,75848,TX,75848,75848,0,2018-2022,2020,Census
Zip Code Tabulation Area,75849,TX,75849,75849,0,2018-2022,2020,Census
Zip Code Tabulation Area,75850,TX,75850,75850,0,2018-2022,2020,Census
Zip Code Tabulation Area,75853,TX,75853,75853,0,2018-2022,2020,Census
Zip Code Tabulation Area,75856,TX,75856,75856,0,2018-2022,2020,Census
Zip Code Tabulation Area,75858,TX,75858,75858,0,2018-2022,2020,Census
Zip Code Tabulation Area,75903,TX,75903,75903,0,2018-2022,2020,Census
Zip Code Tabulation Area,75934,TX,75934,75934,0,2018-2022,2020,Census
Zip Code Tabulation Area,75959,TX,75959,75959,0,2018-2022,2020,Census
Zip Code Tabulation Area,75960,TX,75960,75960,0,2018-2022,2020,Census
Zip Code Tabulation Area,76041,TX,76041,76041,0,2018-2022,2020,Census
Zip Code Tabulation Area,76061,TX,76061,76061,0,2018-2022,2020,Census
Zip Code Tabulation Area,76064,TX,76064,76064,0,2018-2022,2020,Census
Zip Code Tabulation Area,76070,TX,76070,76070,0,2018-2022,2020,Census
Zip Code Tabulation Area,76073,TX,76073,76073,0,2018-2022,2020,Census
Zip Code Tabulation Area,76077,TX,76077,76077,0,2018-2022,2020,Census
Zip Code Tabulation Area,76127,TX,76127,76127,0,2018-2022,2020,Census
Zip Code Tabulation Area,76245,TX,76245,76245,0,2018-2022,2020,Census
Zip Code Tabulation Area,76251,TX,76251,76251,0,2018-2022,2020,Census
Zip Code Tabulation Area,76253,TX,76253,76253,0,2018-2022,2020,Census
Zip Code Tabulation Area,76261,TX,76261,76261,0,2018-2022,2020,Census
Zip Code Tabulation Area,76267,TX,76267,76267,0,2018-2022,2020,Census
Zip Code Tabulation Area,76268,TX,76268,76268,0,2018-2022,2020,Census
Zip Code Tabulation Area,76363,TX,76363,76363,0,2018-2022,2020,Census
Zip Code Tabulation Area,76370,TX,76370,76370,0,2018-2022,2020,Census
Zip Code Tabulation Area,76373,TX,76373,76373,0,2018-2022,2020,Census
Zip Code Tabulation Area,76429,TX,76429,76429,0,2018-2022,2020,Census
Zip Code Tabulation Area,76432,TX,76432,76432,0,2018-2022,2020,Census
Zip Code Tabulation Area,76435,TX,76435,76435,0,2018-2022,2020,Census
Zip Code Tabulation Area,76436,TX,76436,76436,0,2018-2022,2020,Census
Zip Code Tabulation Area,76445,TX,76445,76445,0,2018-2022,2020,Census
Zip Code Tabulation Area,76460,TX,76460,76460,0,2018-2022,2020,Census
Zip Code Tabulation Area,76469,TX,76469,76469,0,2018-2022,2020,Census
Zip Code Tabulation Area,76474,TX,76474,76474,0,2018-2022,2020,Census
Zip Code Tabulation Area,76481,TX,76481,76481,0,2018-2022,2020,Census
Zip Code Tabulation Area,76484,TX,76484,76484,0,2018-2022,2020,Census
Zip Code Tabulation Area,76487,TX,76487,76487,0,2018-2022,2020,Census
Zip Code Tabulation Area,76523,TX,76523,76523,0,2018-2022,2020,Census
Zip Code Tabulation Area,76565,TX,76565,76565,0,2018-2022,2020,Census
Zip Code Tabulation Area,76566,TX,76566,76566,0,2018-2022,2020,Census
Zip Code Tabulation Area,76628,TX,76628,76628,0,2018-2022,2020,Census
Zip Code Tabulation Area,76631,TX,76631,76631,0,2018-2022,2020,Census
Zip Code Tabulation Area,76650,TX,76650,76650,0,2018-2022,2020,Census
Zip Code Tabulation Area,76666,TX,76666,76666,0,2018-2022,2020,Census
Zip Code Tabulation Area,76678,TX,76678,76678,0,2018-2022,2020,Census
Zip Code Tabulation Area,76680,TX,76680,76680,0,2018-2022,2020,Census
Zip Code Tabulation Area,76685,TX,76685,76685,0,2018-2022,2020,Census
Zip Code Tabulation Area,76686,TX,76686,76686,0,2018-2022,2020,Census
Zip Code Tabulation Area,76820,TX,76820,76820,0,2018-2022,2020,Census
Zip Code Tabulation Area,76828,TX,76828,76828,0,2018-2022,2020,Census
Zip Code Tabulation Area,76842,TX,76842,76842,0,2018-2022,2020,Census
Zip Code Tabulation Area,76845,TX,76845,76845,0,2018-2022,2020,Census
Zip Code Tabulation Area,76848,TX,76848,76848,0,2018-2022,2020,Census
Zip Code Tabulation Area,76854,TX,76854,76854,0,2018-2022,2020,Census
Zip Code Tabulation Area,76862,TX,76862,76862,0,2018-2022,2020,Census
Zip Code Tabulation Area,76869,TX,76869,76869,0,2018-2022,2020,Census
Zip Code Tabulation Area,76870,TX,76870,76870,0,2018-2022,2020,Census
Zip Code Tabulation Area,76872,TX,76872,76872,0,2018-2022,2020,Census
Zip Code Tabulation Area,76873,TX,76873,76873,0,2018-2022,2020,Census
Zip Code Tabulation Area,76882,TX,76882,76882,0,2018-2022,2020,Census
Zip Code Tabulation Area,76884,TX,76884,76884,0,2018-2022,2020,Census
Zip Code Tabulation Area,76885,TX,76885,76885,0,2018-2022,2020,Census
Zip Code Tabulation Area,76887,TX,76887,76887,0,2018-2022,2020,Census
Zip Code Tabulation Area,76888,TX,76888,76888,0,2018-2022,2020,Census
Zip Code Tabulation Area,76934,TX,76934,76934,0,2018-2022,2020,Census
Zip Code Tabulation Area,76935,TX,76935,76935,0,2018-2022,2020,Census
Zip Code Tabulation Area,76937,TX,76937,76937,0,2018-2022,2020,Census
Zip Code Tabulation Area,76941,TX,76941,76941,0,2018-2022,2020,Census
Zip Code Tabulation Area,76943,TX,76943,76943,0,2018-2022,2020,Census
Zip Code Tabulation Area,76951,TX,76951,76951,0,2018-2022,2020,Census
Zip Code Tabulation Area,76953,TX,76953,76953,0,2018-2022,2020,Census
Zip Code Tabulation Area,76957,TX,76957,76957,0,2018-2022,2020,Census
Zip Code Tabulation Area,76958,TX,76958,76958,0,2018-2022,2020,Census
Zip Code Tabulation Area,77334,TX,77334,77334,0,2018-2022,2020,Census
Zip Code Tabulation Area,77367,TX,77367,77367,0,2018-2022,2020,Census
Zip Code Tabulation Area,77374,TX,77374,77374,0,2018-2022,2020,Census
Zip Code Tabulation Area,77415,TX,77415,77415,0,2018-2022,2020,Census
Zip Code Tabulation Area,77419,TX,77419,77419,0,2018-2022,2020,Census
Zip Code Tabulation Area,77426,TX,77426,77426,0,2018-2022,2020,Census
Zip Code Tabulation Area,77428,TX,77428,77428,0,2018-2022,2020,Census
Zip Code Tabulation Area,77431,TX,77431,77431,0,2018-2022,2020,Census
Zip Code Tabulation Area,77440,TX,77440,77440,0,2018-2022,2020,Census
Zip Code Tabulation Area,77441,TX,77441,77441,0,2018-2022,2020,Census
Zip Code Tabulation Area,77443,TX,77443,77443,0,2018-2022,2020,Census
Zip Code Tabulation Area,77448,TX,77448,77448,0,2018-2022,2020,Census
Zip Code Tabulation Area,77454,TX,77454,77454,0,2018-2022,2020,Census
Zip Code Tabulation Area,77457,TX,77457,77457,0,2018-2022,2020,Census
Zip Code Tabulation Area,77458,TX,77458,77458,0,2018-2022,2020,Census
Zip Code Tabulation Area,77460,TX,77460,77460,0,2018-2022,2020,Census
Zip Code Tabulation Area,77464,TX,77464,77464,0,2018-2022,2020,Census
Zip Code Tabulation Area,77466,TX,77466,77466,0,2018-2022,2020,Census
Zip Code Tabulation Area,77470,TX,77470,77470,0,2018-2022,2020,Census
Zip Code Tabulation Area,77473,TX,77473,77473,0,2018-2022,2020,Census
Zip Code Tabulation Area,77475,TX,77475,77475,0,2018-2022,2020,Census
Zip Code Tabulation Area,77476,TX,77476,77476,0,2018-2022,2020,Census
Zip Code Tabulation Area,77481,TX,77481,77481,0,2018-2022,2020,Census
Zip Code Tabulation Area,77482,TX,77482,77482,0,2018-2022,2020,Census
Zip Code Tabulation Area,77483,TX,77483,77483,0,2018-2022,2020,Census
Zip Code Tabulation Area,77519,TX,77519,77519,0,2018-2022,2020,Census
Zip Code Tabulation Area,77533,TX,77533,77533,0,2018-2022,2020,Census
Zip Code Tabulation Area,77560,TX,77560,77560,0,2018-2022,2020,Census
Zip Code Tabulation Area,77561,TX,77561,77561,0,2018-2022,2020,Census
Zip Code Tabulation Area,77582,TX,77582,77582,0,2018-2022,2020,Census
Zip Code Tabulation Area,77597,TX,77597,77597,0,2018-2022,2020,Census
Zip Code Tabulation Area,77614,TX,77614,77614,0,2018-2022,2020,Census
Zip Code Tabulation Area,77616,TX,77616,77616,0,2018-2022,2020,Census
Zip Code Tabulation Area,77617,TX,77617,77617,0,2018-2022,2020,Census
Zip Code Tabulation Area,77624,TX,77624,77624,0,2018-2022,2020,Census
Zip Code Tabulation Area,77629,TX,77629,77629,0,2018-2022,2020,Census
Zip Code Tabulation Area,77650,TX,77650,77650,0,2018-2022,2020,Census
Zip Code Tabulation Area,77655,TX,77655,77655,0,2018-2022,2020,Census
Zip Code Tabulation Area,77661,TX,77661,77661,0,2018-2022,2020,Census
Zip Code Tabulation Area,77663,TX,77663,77663,0,2018-2022,2020,Census
Zip Code Tabulation Area,77852,TX,77852,77852,0,2018-2022,2020,Census
Zip Code Tabulation Area,77855,TX,77855,77855,0,2018-2022,2020,Census
Zip Code Tabulation Area,77863,TX,77863,77863,0,2018-2022,2020,Census
Zip Code Tabulation Area,77876,TX,77876,77876,0,2018-2022,2020,Census
Zip Code Tabulation Area,77882,TX,77882,77882,0,2018-2022,2020,Census
Zip Code Tabulation Area,77950,TX,77950,77950,0,2018-2022,2020,Census
Zip Code Tabulation Area,77960,TX,77960,77960,0,2018-2022,2020,Census
Zip Code Tabulation Area,77968,TX,77968,77968,0,2018-2022,2020,Census
Zip Code Tabulation Area,77969,TX,77969,77969,0,2018-2022,2020,Census
Zip Code Tabulation Area,77970,TX,77970,77970,0,2018-2022,2020,Census
Zip Code Tabulation Area,77971,TX,77971,77971,0,2018-2022,2020,Census
Zip Code Tabulation Area,77976,TX,77976,77976,0,2018-2022,2020,Census
Zip Code Tabulation Area,77978,TX,77978,77978,0,2018-2022,2020,Census
Zip Code Tabulation Area,77982,TX,77982,77982,0,2018-2022,2020,Census
Zip Code Tabulation Area,77983,TX,77983,77983,0,2018-2022,2020,Census
Zip Code Tabulation Area,77987,TX,77987,77987,0,2018-2022,2020,Census
Zip Code Tabulation Area,77988,TX,77988,77988,0,2018-2022,2020,Census
Zip Code Tabulation Area,77994,TX,77994,77994,0,2018-2022,2020,Census
Zip Code Tabulation Area,78004,TX,78004,78004,0,2018-2022,2020,Census
Zip Code Tabulation Area,78005,TX,78005,78005,0,2018-2022,2020,Census
Zip Code Tabulation Area,78007,TX,78007,78007,0,2018-2022,2020,Census
Zip Code Tabulation Area,78008,TX,78008,78008,0,2018-2022,2020,Census
Zip Code Tabulation Area,78013,TX,78013,78013,0,2018-2022,2020,Census
Zip Code Tabulation Area,78014,TX,78014,78014,0,2018-2022,2020,Census
Zip Code Tabulation Area,78024,TX,78024,78024,0,2018-2022,2020,Census
Zip Code Tabulation Area,78027,TX,78027,78027,0,2018-2022,2020,Census
Zip Code Tabulation Area,78044,TX,78044,78044,0,2018-2022,2020,Census
Zip Code Tabulation Area,78050,TX,78050,78050,0,2018-2022,2020,Census
Zip Code Tabulation Area,78056,TX,78056,78056,0,2018-2022,2020,Census
Zip Code Tabulation Area,78066,TX,78066,78066,0,2018-2022,2020,Census
Zip Code Tabulation Area,78074,TX,78074,78074,0,2018-2022,2020,Census
Zip Code Tabulation Area,78104,TX,78104,78104,0,2018-2022,2020,Census
Zip Code Tabulation Area,78122,TX,78122,78122,0,2018-2022,2020,Census
Zip Code Tabulation Area,78125,TX,78125,78125,0,2018-2022,2020,Census
Zip Code Tabulation Area,78143,TX,78143,78143,0,2018-2022,2020,Census
Zip Code Tabulation Area,78145,TX,78145,78145,0,2018-2022,2020,Census
Zip Code Tabulation Area,78162,TX,78162,78162,0,2018-2022,2020,Census
Zip Code Tabulation Area,78339,TX,78339,78339,0,2018-2022,2020,Census
Zip Code Tabulation Area,78342,TX,78342,78342,0,2018-2022,2020,Census
Zip Code Tabulation Area,78344,TX,78344,78344,0,2018-2022,2020,Census
Zip Code Tabulation Area,78347,TX,78347,78347,0,2018-2022,2020,Census
Zip Code Tabulation Area,78358,TX,78358,78358,0,2018-2022,2020,Census
Zip Code Tabulation Area,78376,TX,78376,78376,0,2018-2022,2020,Census
Zip Code Tabulation Area,78385,TX,78385,78385,0,2018-2022,2020,Census
Zip Code Tabulation Area,78391,TX,78391,78391,0,2018-2022,2020,Census
Zip Code Tabulation Area,78545,TX,78545,78545,0,2018-2022,2020,Census
Zip Code Tabulation Area,78547,TX,78547,78547,0,2018-2022,2020,Census
Zip Code Tabulation Area,78558,TX,78558,78558,0,2018-2022,2020,Census
Zip Code Tabulation Area,78563,TX,78563,78563,0,2018-2022,2020,Census
Zip Code Tabulation Area,78564,TX,78564,78564,0,2018-2022,2020,Census
Zip Code Tabulation Area,78565,TX,78565,78565,0,2018-2022,2020,Census
Zip Code Tabulation Area,78579,TX,78579,78579,0,2018-2022,2020,Census
Zip Code Tabulation Area,78588,TX,78588,78588,0,2018-2022,2020,Census
Zip Code Tabulation Area,78598,TX,78598,78598,0,2018-2022,2020,Census
Zip Code Tabulation Area,78614,TX,78614,78614,0,2018-2022,2020,Census
Zip Code Tabulation Area,78619,TX,78619,78619,0,2018-2022,2020,Census
Zip Code Tabulation Area,78623,TX,78623,78623,0,2018-2022,2020,Census
Zip Code Tabulation Area,78635,TX,78635,78635,0,2018-2022,2020,Census
Zip Code Tabulation Area,78658,TX,78658,78658,0,2018-2022,2020,Census
Zip Code Tabulation Area,78661,TX,78661,78661,0,2018-2022,2020,Census
Zip Code Tabulation Area,78662,TX,78662,78662,0,2018-2022,2020,Census
Zip Code Tabulation Area,78663,TX,78663,78663,0,2018-2022,2020,Census
Zip Code Tabulation Area,78670,TX,78670,78670,0,2018-2022,2020,Census
Zip Code Tabulation Area,78671,TX,78671,78671,0,2018-2022,2020,Census
Zip Code Tabulation Area,78672,TX,78672,78672,0,2018-2022,2020,Census
Zip Code Tabulation Area,78675,TX,78675,78675,0,2018-2022,2020,Census
Zip Code Tabulation Area,78739,TX,78739,78739,0,2018-2022,2020,Census
Zip Code Tabulation Area,78828,TX,78828,78828,0,2018-2022,2020,Census
Zip Code Tabulation Area,78830,TX,78830,78830,0,2018-2022,2020,Census
Zip Code Tabulation Area,78836,TX,78836,78836,0,2018-2022,2020,Census
Zip Code Tabulation Area,78837,TX,78837,78837,0,2018-2022,2020,Census
Zip Code Tabulation Area,78843,TX,78843,78843,0,2018-2022,2020,Census
Zip Code Tabulation Area,78850,TX,78850,78850,0,2018-2022,2020,Census
Zip Code Tabulation Area,78851,TX,78851,78851,0,2018-2022,2020,Census
Zip Code Tabulation Area,78871,TX,78871,78871,0,2018-2022,2020,Census
Zip Code Tabulation Area,78872,TX,78872,78872,0,2018-2022,2020,Census
Zip Code Tabulation Area,78873,TX,78873,78873,0,2018-2022,2020,Census
Zip Code Tabulation Area,78877,TX,78877,78877,0,2018-2022,2020,Census
Zip Code Tabulation Area,78879,TX,78879,78879,0,2018-2022,2020,Census
Zip Code Tabulation Area,78884,TX,78884,78884,0,2018-2022,2020,Census
Zip Code Tabulation Area,78885,TX,78885,78885,0,2018-2022,2020,Census
Zip Code Tabulation Area,78886,TX,78886,78886,0,2018-2022,2020,Census
Zip Code Tabulation Area,78931,TX,78931,78931,0,2018-2022,2020,Census
Zip Code Tabulation Area,78932,TX,78932,78932,0,2018-2022,2020,Census
Zip Code Tabulation Area,78933,TX,78933,78933,0,2018-2022,2020,Census
Zip Code Tabulation Area,78938,TX,78938,78938,0,2018-2022,2020,Census
Zip Code Tabulation Area,78949,TX,78949,78949,0,2018-2022,2020,Census
Zip Code Tabulation Area,78953,TX,78953,78953,0,2018-2022,2020,Census
Zip Code Tabulation Area,79001,TX,79001,79001,0,2018-2022,2020,Census
Zip Code Tabulation Area,79002,TX,79002,79002,0,2018-2022,2020,Census
Zip Code Tabulation Area,79003,TX,79003,79003,0,2018-2022,2020,Census
Zip Code Tabulation Area,79010,TX,79010,79010,0,2018-2022,2020,Census
Zip Code Tabulation Area,79011,TX,79011,79011,0,2018-2022,2020,Census
Zip Code Tabulation Area,79019,TX,79019,79019,0,2018-2022,2020,Census
Zip Code Tabulation Area,79021,TX,79021,79021,0,2018-2022,2020,Census
Zip Code Tabulation Area,79032,TX,79032,79032,0,2018-2022,2020,Census
Zip Code Tabulation Area,79033,TX,79033,79033,0,2018-2022,2020,Census
Zip Code Tabulation Area,79039,TX,79039,79039,0,2018-2022,2020,Census
Zip Code Tabulation Area,79044,TX,79044,79044,0,2018-2022,2020,Census
Zip Code Tabulation Area,79053,TX,79053,79053,0,2018-2022,2020,Census
Zip Code Tabulation Area,79056,TX,79056,79056,0,2018-2022,2020,Census
Zip Code Tabulation Area,79062,TX,79062,79062,0,2018-2022,2020,Census
Zip Code Tabulation Area,79063,TX,79063,79063,0,2018-2022,2020,Census
Zip Code Tabulation Area,79091,TX,79091,79091,0,2018-2022,2020,Census
Zip Code Tabulation Area,79093,TX,79093,79093,0,2018-2022,2020,Census
Zip Code Tabulation Area,79097,TX,79097,79097,0,2018-2022,2020,Census
Zip Code Tabulation Area,79111,TX,79111,79111,0,2018-2022,2020,Census
Zip Code Tabulation Area,79223,TX,79223,79223,0,2018-2022,2020,Census
Zip Code Tabulation Area,79229,TX,79229,79229,0,2018-2022,2020,Census
Zip Code Tabulation Area,79230,TX,79230,79230,0,2018-2022,2020,Census
Zip Code Tabulation Area,79233,TX,79233,79233,0,2018-2022,2020,Census
Zip Code Tabulation Area,79234,TX,79234,79234,0,2018-2022,2020,Census
Zip Code Tabulation Area,79236,TX,79236,79236,0,2018-2022,2020,Census
Zip Code Tabulation Area,79237,TX,79237,79237,0,2018-2022,2020,Census
Zip Code Tabulation Area,79239,TX,79239,79239,0,2018-2022,2020,Census
Zip Code Tabulation Area,79247,TX,79247,79247,0,2018-2022,2020,Census
Zip Code Tabulation Area,79251,TX,79251,79251,0,2018-2022,2020,Census
Zip Code Tabulation Area,79259,TX,79259,79259,0,2018-2022,2020,Census
Zip Code Tabulation Area,79314,TX,79314,79314,0,2018-2022,2020,Census
Zip Code Tabulation Area,79325,TX,79325,79325,0,2018-2022,2020,Census
Zip Code Tabulation Area,79326,TX,79326,79326,0,2018-2022,2020,Census
Zip Code Tabulation Area,79330,TX,79330,79330,0,2018-2022,2020,Census
Zip Code Tabulation Area,79342,TX,79342,79342,0,2018-2022,2020,Census
Zip Code Tabulation Area,79369,TX,79369,79369,0,2018-2022,2020,Census
Zip Code Tabulation Area,79376,TX,79376,79376,0,2018-2022,2020,Census
Zip Code Tabulation Area,79383,TX,79383,79383,0,2018-2022,2020,Census
Zip Code Tabulation Area,79503,TX,79503,79503,0,2018-2022,2020,Census
Zip Code Tabulation Area,79505,TX,79505,79505,0,2018-2022,2020,Census
Zip Code Tabulation Area,79508,TX,79508,79508,0,2018-2022,2020,Census
Zip Code Tabulation Area,79518,TX,79518,79518,0,2018-2022,2020,Census
Zip Code Tabulation Area,79519,TX,79519,79519,0,2018-2022,2020,Census
Zip Code Tabulation Area,79527,TX,79527,79527,0,2018-2022,2020,Census
Zip Code Tabulation Area,79534,TX,79534,79534,0,2018-2022,2020,Census
Zip Code Tabulation Area,79535,TX,79535,79535,0,2018-2022,2020,Census
Zip Code Tabulation Area,79537,TX,79537,79537,0,2018-2022,2020,Census
Zip Code Tabulation Area,79540,TX,79540,79540,0,2018-2022,2020,Census
Zip Code Tabulation Area,79541,TX,79541,79541,0,2018-2022,2020,Census
Zip Code Tabulation Area,79548,TX,79548,79548,0,2018-2022,2020,Census
Zip Code Tabulation Area,79560,TX,79560,79560,0,2018-2022,2020,Census
Zip Code Tabulation Area,79565,TX,79565,79565,0,2018-2022,2020,Census
Zip Code Tabulation Area,79607,TX,79607,79607,0,2018-2022,2020,Census
Zip Code Tabulation Area,79718,TX,79718,79718,0,2018-2022,2020,Census
Zip Code Tabulation Area,79738,TX,79738,79738,0,2018-2022,2020,Census
Zip Code Tabulation Area,79739,TX,79739,79739,0,2018-2022,2020,Census
Zip Code Tabulation Area,79743,TX,79743,79743,0,2018-2022,2020,Census
Zip Code Tabulation Area,79744,TX,79744,79744,0,2018-2022,2020,Census
Zip Code Tabulation Area,79748,TX,79748,79748,0,2018-2022,2020,Census
Zip Code Tabulation Area,79749,TX,79749,79749,0,2018-2022,2020,Census
Zip Code Tabulation Area,79755,TX,79755,79755,0,2018-2022,2020,Census
Zip Code Tabulation Area,79780,TX,79780,79780,0,2018-2022,2020,Census
Zip Code Tabulation Area,79781,TX,79781,79781,0,2018-2022,2020,Census
Zip Code Tabulation Area,79782,TX,79782,79782,0,2018-2022,2020,Census
Zip Code Tabulation Area,79783,TX,79783,79783,0,2018-2022,2020,Census
Zip Code Tabulation Area,79834,TX,79834,79834,0,2018-2022,2020,Census
Zip Code Tabulation Area,79847,TX,79847,79847,0,2018-2022,2020,Census
Zip Code Tabulation Area,79852,TX,79852,79852,0,2018-2022,2020,Census
Zip Code Tabulation Area,79854,TX,79854,79854,0,2018-2022,2020,Census
Zip Code Tabulation Area,79908,TX,79908,79908,0,2018-2022,2020,Census
Zip Code Tabulation Area,79911,TX,79911,79911,0,2018-2022,2020,Census
